File Name;Size;Permission;Type;UID;Owner;Group;Last Access;Last Modif;Last Status
z://Dev-Cpp/include/ddk/mcd.h;3149;;{32614F8A-BA23-B253-AEAC-A396-A396AEAC};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/miniport.h;1737;;{D7CE4687-B76F-D042-EEB2-4303-4303EEB2};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/minitape.h;6040;;{2E71FAF9-E870-DA11-C1FF-8643-8643C1FF};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/mountdev.h;2094;;{CD9662C3-BA75-155A-680C-771E-771E680C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/mountmgr.h;4388;;{88594E58-2A05-6273-C5EF-D2CB-D2CBC5EF};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ndis.h;141652;;{64EFBC55-D84C-157A-F60B-3101-3101F60B};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ndisguid.h;17002;;{DBDA4692-990A-078E-4009-6214-62144009};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ndistapi.h;48218;;{859B6DF2-DA2A-7608-AE54-55BB-55BBAE54};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ndiswan.h;7818;;{989463DE-BBF1-79CA-DABC-37F4-37F4DABC};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/netevent.h;891;;{738903C8-8DBD-E28D-05F5-2975-297505F5};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/netpnp.h;1582;;{E44F255A-BEEE-A668-A733-9226-9226A733};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/newdev.h;1616;;{8E85F366-8BA9-3106-689C-2443-2443689C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntapi.h;64818;;{3D3ED2B0-54F7-9253-0400-1C77-1C770400};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntdd8042.h;5717;;{C4D51D9D-FC3F-9C2F-7BFE-97C3-97C37BFE};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddbeep.h;1246;;{8AC8429A-674C-7F60-96D4-8172-817296D4};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddcdrm.h;9740;;{8A02E34D-F061-EC37-80C4-1F91-1F9180C4};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddcdvd.h;5906;;{968DD7EF-3B25-C743-0A2E-1EF3-1EF30A2E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddchgr.h;12288;;{68FA1B90-42F5-A496-C57C-824B-824BC57C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntdddisk.h;16134;;{D9193EC1-5BC9-4778-6943-380F-380F6943};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddk.h;1858;;{4F730D25-F0E4-1B4E-2B04-4C09-4C092B04};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddkbd.h;3821;;{5B552DBC-CD45-5C1E-FFEF-C553-C553FFEF};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddmou.h;3554;;{9FA39414-909C-52A2-4D0C-2ED4-2ED44D0C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddndis.h;7655;;{9C9C1A9D-DC70-DBAF-D541-A80B-A80BD541};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddpar.h;4234;;{4AF892C3-3CD7-B852-C418-A833-A833C418};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddpcm.h;4490;;{0A8FB049-E2B6-C947-93AB-9AC0-9AC093AB};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddscsi.h;4406;;{134CFE75-F2B8-252A-4C5A-E402-E4024C5A};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddser.h;17223;;{F4A5264B-8170-889D-1095-CEA2-CEA21095};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddstor.h;9024;;{AEDED45C-8F99-1C42-C40A-8C1A-8C1AC40A};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddtape.h;2956;;{F2F68345-9656-EAD6-5CB3-881D-881D5CB3};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddtdi.h;2189;;{60DF32A2-7500-859B-28FC-5B78-5B7828FC};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddvdeo.h;13091;;{8E961BFE-92FC-EB62-C9B5-4F82-4F82C9B5};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntddvol.h;4080;;{4CA66D41-B273-7119-06E1-3D7E-3D7E06E1};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntifs.h;125448;;{E8E430AF-C505-A48C-D0E3-E5B9-E5B9D0E3};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntpoapi.h;5276;;{6A4456CE-85A4-4896-107A-10A7-10A7107A};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ntstatus.h;63188;;{B5EC1376-01C6-CC29-A7EB-080F-080FA7EB};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/parallel.h;8609;;{DDFEA6FB-C577-308F-365F-D796-D796365F};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/pfhook.h;1856;;{E63A72AF-FFD4-8846-2DF9-EA47-EA472DF9};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/poclass.h;3537;;{48D79580-77AA-30BB-4226-46F4-46F44226};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/scsi.h;49691;;{D2D4DBBB-07C6-6DAF-18DF-1511-151118DF};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/scsiscan.h;4063;;{E0BB796B-D86C-F240-76B2-D005-D00576B2};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/scsiwmi.h;5150;;{F1F9E7BB-0663-6FB4-CBAF-9A08-9A08CBAF};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/smbus.h;4529;;{A0893B6A-575A-1700-399A-262F-262F399A};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/srb.h;17816;;{E5C532F7-5FD6-CAC9-C2D0-786E-786EC2D0};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/storport.h;7326;;{EEDED880-FDC4-A5D6-8516-9863-98638516};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/tdi.h;18331;;{9AD95A4E-5529-D032-5E95-77DF-77DF5E95};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/tdiinfo.h;3137;;{93C13980-150F-5D10-3B1F-1E9A-1E9A3B1F};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/tdikrnl.h;36790;;{94FE154C-8443-41EE-D0C9-24F3-24F3D0C9};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/tdistat.h;3452;;{EA89D4A2-E27C-FAB6-F07C-9DB3-9DB3F07C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/tvout.h;3715;;{5774D4AF-1DCE-9465-8822-7F2B-7F2B8822};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/upssvc.h;1742;;{A52DCD5D-1AC0-7B1D-6465-6403-64036465};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usb.h;16150;;{F440E4EA-F2B6-35DA-9B0E-6CD7-6CD79B0E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usb100.h;7196;;{A4B9037B-4939-7A66-25A7-1064-106425A7};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usbcamdi.h;10256;;{D4DB8364-6A91-7E5B-DD2D-4A8E-4A8EDD2D};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usbdi.h;13287;;{7B13F484-A063-27ED-FB05-7008-7008FB05};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usbioctl.h;10637;;{7A94F209-75E4-F658-BEB1-48BE-48BEBEB1};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usbiodef.h;3584;;{2C02A90A-DBD7-4E5C-E60E-223C-223CE60E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usbscan.h;4205;;{B00E4500-82D4-BC3D-1FD6-C0E1-C0E11FD6};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/usbuser.h;10125;;{5A0E5A2C-1DD0-66E8-BB45-875A-875ABB45};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/video.h;31640;;{2055E0E4-721D-C0D3-B1BD-8EEB-8EEBB1BD};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/videoagp.h;3057;;{FADA1FCA-6AAD-3C10-0D2E-C573-C5730D2E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/win2k.h;2222;;{094D0990-39B6-52D6-065C-C254-C254065C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/winddi.h;83273;;{9AF89781-CAAB-8705-A653-F933-F933A653};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/winddk.h;205367;;{FEF54193-C0BB-995F-9D49-0D2A-0D2A9D49};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/winnt4.h;11593;;{5C49F5D5-EC4B-114E-C64E-4DD0-4DD0C64E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/winxp.h;812;;{BF3AAC85-A6A7-7463-A155-7A6A-7A6AA155};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/ws2san.h;6505;;{6B73E628-0648-2B62-79AA-E7F7-E7F779AA};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ddk/xfilter.h;5699;;{8B7713B8-F0B9-1A79-2363-9690-96902363};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/dhcpcsdk.h;1197;;{3CAEDBC2-22FD-B97E-01D4-E6AD-E6AD01D4};-1;-1; 17:42:03 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/dir.h;739;;{4684BF01-35E7-35A7-91E9-656D-656D91E9};-1;-1; 17:42:03 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/direct.h;1784;;{677EB122-7909-35D5-2AFB-9EA1-9EA12AFB};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/dirent.h;2882;;{2D1D0003-1C0D-CCA8-D3EF-DB80-DB80D3EF};-1;-1; 17:40:34 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/dis-asm.h;14301;;{93601D08-8ED6-BCB0-0080-A374-A3740080};-1;-1; 17:42:36 09/11/2009; 20:35:14 29/00/2005; 20:35:14 29/00/2005
z://Dev-Cpp/include/dlgs.h;3557;;{763AC1C7-5FE1-96D6-A77A-520D-520DA77A};-1;-1; 17:40:06 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/docobj.h;4055;;{E111CDEF-E036-78DB-95C4-707B-707B95C4};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/dos.h;2169;;{55E91524-8DA1-DED2-7992-F3C3-F3C37992};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/dxerr8.h;1462;;{2B869E67-B71B-595D-D9E3-CE4F-CE4FD9E3};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/dxerr9.h;1458;;{E0B0C210-E648-F01E-BE87-F4AF-F4AFBE87};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/errno.h;3304;;{E15DF2B5-69DD-81A0-BFBA-D476-D476BFBA};-1;-1; 17:40:05 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/errorrep.h;767;;{B11EB61F-E016-020F-2C0E-C238-C2382C0E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/excpt.h;2814;;{7052D77E-5397-584A-D123-0243-0243D123};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/exdisp.h;10304;;{2E04F65B-312C-00F5-79D9-2804-280479D9};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/exdispid.h;301;;{B1DE10A5-33BA-8212-9C67-9627-96279C67};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/fcntl.h;2001;;{7AD7D8D0-CF8F-B0B6-D222-AD56-AD56D222};-1;-1; 17:40:06 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/fenv.h;2527;;{EC4E390F-A300-3D68-7247-D63F-D63F7247};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/float.h;4877;;{CE92A088-369E-6C37-EB90-2271-2271EB90};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/getopt.h;2868;;{8F4ABBF4-073F-CEEA-DDB2-168C-168CDDB2};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/GL/gl.h;79930;;{0448C146-7B1D-6632-96F0-4D63-4D6396F0};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/GL/glext.h;234006;;{D87F53F7-31F2-C90B-9A20-441A-441A9A20};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/GL/glu.h;13755;;{AAAB8E56-549E-1C6F-0781-76CC-76CC0781};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/gmon.h;5591;;{11B53BF1-6600-5EDE-CDB7-6925-6925CDB7};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/httpext.h;2944;;{EE6DD4C4-8502-947A-BE5E-18EB-18EBBE5E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/idispids.h;190;;{C99F093B-0504-ACEB-BDE9-72D1-72D1BDE9};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/imagehlp.h;12070;;{39A862B3-DE09-6613-09C5-5134-513409C5};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/imm.h;14898;;{858C6C07-1B8E-0691-9FF1-B247-B2479FF1};-1;-1; 17:40:06 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/initguid.h;291;;{842491C6-9BCB-E9DA-75E3-E3D5-E3D575E3};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/intshcut.h;3206;;{1C6A603D-6BED-00D6-2682-CB47-CB472682};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/inttypes.h;5541;;{0C22CCEF-C4FE-28A8-6781-C643-C6436781};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/io.h;9648;;{945B35AE-F5A5-08DB-5078-C61A-C61A5078};-1;-1; 17:40:06 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/ipexport.h;2811;;{765B1180-1F72-D40C-4CD9-6AB9-6AB94CD9};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/iphlpapi.h;2460;;{16D2DCCB-399A-1969-AC8C-1B51-1B51AC8C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/ipifcons.h;676;;{1A577C5C-4735-F4BC-B344-9D29-9D29B344};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/iprtrmib.h;5130;;{DAE5301E-E831-04C2-C6E6-D8F3-D8F3C6E6};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/iptypes.h;2164;;{D1F02770-55A2-1B89-B565-029F-029FB565};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/isguids.h;250;;{5A2F39E2-6E59-0730-747A-354A-354A747A};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/largeint.h;4058;;{4B199D20-AB1F-A48C-114E-A6BE-A6BE114E};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/limits.h;2459;;{5512753A-A923-71EF-CAE0-E9A8-E9A8CAE0};-1;-1; 17:40:05 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/lm.h;479;;{490357A8-3717-C73B-1C93-B631-B6311C93};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmaccess.h;24414;;{426EE777-FAA0-C718-B539-88CB-88CBB539};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmalert.h;1790;;{824B5BE6-22D8-79C0-5734-E1BA-E1BA5734};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmapibuf.h;449;;{812ECFA9-689A-FDC0-67AD-B124-B12467AD};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmat.h;1059;;{21C9D18F-1832-2E49-09B3-267E-267E09B3};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmaudit.h;6535;;{59BDEB7D-84CD-8442-6CA3-7FDA-7FDA6CA3};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmbrowsr.h;2977;;{31C2013E-BE50-B11E-82DE-6ADC-6ADC82DE};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmchdev.h;2481;;{63230993-32CB-CAF6-3AFF-EE38-EE383AFF};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmconfig.h;531;;{53686047-2788-DDAC-4A0B-F4F8-F4F84A0B};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmcons.h;1883;;{8438A5F3-45A8-AEE3-5036-BC33-BC335036};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmerr.h;13342;;{873C1C42-EC44-3018-1231-2C9B-2C9B1231};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmerrlog.h;9808;;{9B7ABD81-A199-7E59-C48B-FD60-FD60C48B};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmmsg.h;847;;{DAA92477-028D-9E4C-81A9-51CF-51CF81A9};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmremutl.h;1110;;{AA3C6C4D-7E02-2FF0-F032-66D0-66D0F032};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmrepl.h;3804;;{E7FE5C48-584E-C9F7-41FC-3FF0-3FF041FC};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmserver.h;31021;;{6F523876-D66A-C59E-3384-1297-12973384};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmshare.h;5178;;{ACDD0120-840B-B7AA-2220-CCBD-CCBD2220};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmsname.h;2252;;{C24EC005-187C-BFAC-4031-1C3E-1C3E4031};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmstats.h;2926;;{4052A6A8-53C8-0350-FE70-EA62-EA62FE70};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmsvc.h;5442;;{87EDBD38-0F90-90F5-9730-4AA4-4AA49730};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmuse.h;1465;;{1C707DC0-E68B-5989-5F0D-FC76-FC765F0D};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmuseflg.h;169;;{3CD2B8D7-521E-427B-E9FF-860F-860FE9FF};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/lmwksta.h;10726;;{B82154C8-BDAB-828D-C21C-F7F6-F7F6C21C};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/locale.h;2054;;{32B5F159-7A5B-B244-274E-F0FA-F0FA274E};-1;-1; 17:40:05 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/lzexpand.h;999;;{D26FF2A6-B5C7-EC15-11D6-1027-102711D6};-1;-1; 17:40:06 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/malloc.h;2519;;{9A3F70A7-2C8C-720C-3D65-D87D-D87D3D65};-1;-1; 17:42:36 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
z://Dev-Cpp/include/mapi.h;5097;;{4987BBC0-6925-899E-1AAC-5E7A-5E7A1AAC};-1;-1; 17:42:36 09/11/2009; 20:35:20 29/00/2005; 20:35:20 29/00/2005
z://Dev-Cpp/include/math.h;23024;;{468B60A8-0409-B49B-55EF-CFB7-CFB755EF};-1;-1; 17:40:06 09/11/2009; 20:35:24 29/00/2005; 20:35:24 29/00/2005
